"","V1","V2"
"13305",736255.395833333,71.64
"13306",736255.40625,71.91
"13307",736255.416666667,72
"13308",736255.427083333,71.79
"13309",736255.4375,71.82
"13310",736255.447916667,72.09
"13311",736255.458333333,71.53
"13312",736255.46875,72.15
"13313",736255.479166667,72.25
"13314",736255.489583333,72.2
"13315",736255.5,70.7
"13316",736255.510416667,72.23
"13317",736255.520833333,72.15
"13318",736255.53125,71.56
"13319",736255.541666667,72.35
"13320",736255.552083333,72.12
"13321",736255.5625,72.21
"13322",736255.572916667,72.1
"13323",736255.583333333,71.7
"13324",736255.59375,71.7
"13325",736255.604166667,71.08
"13326",736255.614583333,70.8
"13327",736255.625,70.44
"13328",736255.635416667,70.03
"13329",736255.645833333,69.81
"13330",736255.65625,69.54
"13331",736255.666666667,69.85
"13332",736255.677083333,69.63
"13333",736255.6875,69.11
"13334",736255.697916667,68.78
"13335",736255.708333333,69.14
"13336",736255.71875,69.31
"13337",736255.729166667,69.09
"13338",736255.739583333,69.18
"13339",736255.75,70.02
"13340",736255.760416667,69.93
"13341",736255.770833333,70.3
"13342",736255.78125,70.26
"13343",736255.791666667,69.32
"13344",736255.802083333,70.73
"13345",736255.8125,68.13
"13346",736255.822916667,70.52
"13347",736255.833333333,70.72
"13348",736255.84375,67.94
"13349",736255.854166667,70.94
"13350",736255.864583333,70.87
"13351",736255.875,70.92
"13352",736255.885416667,70.99
"13353",736255.895833333,70.6
"13354",736255.90625,71.43
"13355",736255.916666667,71.35
"13356",736255.927083333,71.48
"13357",736255.9375,71.76
"13358",736255.947916667,72.12
"13359",736255.958333333,71.16
"13360",736255.96875,68.53
"13361",736255.979166667,72.23
"13362",736255.989583333,72.7
"13363",736256,72.62
"13364",736256.010416667,72.75
"13365",736256.020833333,72.96
"13366",736256.03125,73.06
"13367",736256.041666667,73.08
"13368",736256.052083333,73.28
"13369",736256.0625,73.3
"13370",736256.072916667,73.5
"13371",736256.083333333,73.56
"13372",736256.09375,73.68
"13373",736256.104166667,73.85
"13374",736256.114583333,73.77
"13375",736256.125,74
"13376",736256.135416667,74.05
"13377",736256.145833333,73.99
"13378",736256.15625,74.1
"13379",736256.166666667,74.16
"13380",736256.177083333,74.32
"13381",736256.1875,74.31
"13382",736256.197916667,74.25
"13383",736256.208333333,74.56
"13384",736256.21875,74.44
"13385",736256.229166667,74.53
"13386",736256.239583333,74.5
"13387",736256.25,74.63
"13388",736256.260416667,74.61
"13389",736256.270833333,74.56
"13390",736256.28125,74.54
"13391",736256.291666667,74.61
"13392",736256.302083333,74.66
"13393",736256.3125,74.82
"13394",736256.322916667,74.8
"13395",736256.333333333,74.82
"13396",736256.34375,74.91
"13397",736256.354166667,74.78
"13398",736256.364583333,74.95
"13399",736256.375,74.91
"13400",736256.385416667,74.9
"13401",736256.395833333,74.97
"13402",736256.40625,74.91
"13403",736256.416666667,75.07
"13404",736256.427083333,75.27
"13405",736256.4375,74.93
"13406",736256.447916667,75.12
"13407",736256.458333333,75.25
"13408",736256.46875,75.14
"13409",736256.479166667,75.47
"13410",736256.489583333,75.42
"13411",736256.5,75.44
"13412",736256.510416667,75.44
"13413",736256.520833333,75.24
"13414",736256.53125,75.33
"13415",736256.541666667,75.2
"13416",736256.552083333,75.32
"13417",736256.5625,75.19
"13418",736256.572916667,75.01
"13419",736256.583333333,74.84
"13420",736256.59375,74.57
"13421",736256.604166667,74.06
"13422",736256.614583333,73.39
"13423",736256.625,72.28
"13424",736256.635416667,71.88
"13425",736256.645833333,71.12
"13426",736256.65625,70.89
"13427",736256.666666667,70.55
"13428",736256.677083333,70.15
"13429",736256.6875,69.78
"13430",736256.697916667,69.89
"13431",736256.708333333,70.38
"13432",736256.71875,70.95
"13433",736256.729166667,70.51
"13434",736256.75,70.33
"13435",736256.760416667,71.25
"13436",736256.770833333,71.46
"13437",736256.78125,71.69
"13438",736256.791666667,71.98
"13439",736256.802083333,71.86
"13440",736256.8125,72.4
"13441",736256.822916667,72.25
"13442",736256.833333333,72.35
"13443",736256.84375,72.25
"13444",736256.854166667,72.17
"13445",736256.864583333,72.17
"13446",736256.875,72.13
"13447",736256.885416667,72.2
"13448",736256.895833333,72.16
"13449",736256.90625,72.18
"13450",736256.916666667,72.28
"13451",736256.927083333,72.17
"13452",736256.9375,72.37
"13453",736256.947916667,72.43
"13454",736256.958333333,72.51
"13455",736256.96875,72.42
"13456",736256.979166667,72.48
"13457",736256.989583333,72.37
"13458",736257,72.33
"13459",736257.010416667,72.4
"13460",736257.020833333,72.42
"13461",736257.03125,72.63
"13462",736257.041666667,72.44
"13463",736257.052083333,72.73
"13464",736257.0625,72.72
"13465",736257.072916667,72.61
"13466",736257.083333333,72.82
"13467",736257.09375,72.82
"13468",736257.104166667,72.89
"13469",736257.114583333,72.8
"13470",736257.125,72.87
"13471",736257.135416667,73.06
"13472",736257.145833333,73.14
"13473",736257.15625,73.09
"13474",736257.166666667,73.03
"13475",736257.177083333,73.03
"13476",736257.1875,73.08
"13477",736257.197916667,73.15
"13478",736257.208333333,73.14
"13479",736257.21875,73.13
"13480",736257.229166667,73.21
"13481",736257.239583333,73.06
"13482",736257.25,73.23
"13483",736257.260416667,73.22
"13484",736257.270833333,73.15
"13485",736257.28125,73.26
"13486",736257.291666667,73.12
"13487",736257.302083333,73.23
"13488",736257.3125,73.2
"13489",736257.322916667,73.16
"13490",736257.333333333,73.16
"13491",736257.34375,73.37
"13492",736257.354166667,73.04
"13493",736257.364583333,73.18
"13494",736257.375,73.14
"13495",736257.385416667,73.16
"13496",736257.395833333,73.22
"13497",736257.40625,73.19
"13498",736257.416666667,73.02
"13499",736257.427083333,73.08
"13500",736257.4375,73.12
"13501",736257.447916667,73.02
"13502",736257.458333333,73.12
"13503",736257.46875,72.91
"13504",736257.479166667,73.07
"13505",736257.489583333,72.99
"13506",736257.5,73.04
"13507",736257.510416667,73.07
"13508",736257.520833333,73.07
"13509",736257.53125,72.95
"13510",736257.541666667,72.89
"13511",736257.552083333,72.75
"13512",736257.5625,72.6
"13513",736257.572916667,72.45
"13514",736257.583333333,72.27
"13515",736257.59375,72.09
"13516",736257.604166667,71.71
"13517",736257.614583333,71.68
"13518",736257.625,71.14
"13519",736257.635416667,70.78
"13520",736257.645833333,70.32
"13521",736257.65625,69.72
"13522",736257.666666667,69.19
"13523",736257.677083333,68.45
"13524",736257.6875,68.45
"13525",736257.697916667,68.38
"13526",736257.708333333,68.28
"13527",736257.71875,68.5
"13528",736257.729166667,68.56
"13529",736257.739583333,68.39
"13530",736257.75,68.42
"13531",736257.760416667,68.81
"13532",736257.770833333,68.74
"13533",736257.78125,68.69
"13534",736257.791666667,68.67
"13535",736257.802083333,68.7
"13536",736257.8125,69.05
"13537",736257.822916667,68.84
"13538",736257.833333333,69.11
"13539",736257.84375,69.02
"13540",736257.854166667,68.91
"13541",736257.864583333,68.96
"13542",736257.875,68.99
"13543",736257.885416667,69.2
"13544",736257.895833333,69.1
"13545",736257.90625,69.25
"13546",736257.916666667,69.33
"13547",736257.927083333,69.28
"13548",736257.9375,69.15
"13549",736257.947916667,69.28
"13550",736257.958333333,69.36
"13551",736257.96875,69.36
"13552",736257.979166667,69.61
"13553",736257.989583333,69.61
"13554",736258,69.52
"13555",736258.010416667,69.63
"13556",736258.020833333,69.69
"13557",736258.03125,69.7
"13558",736258.041666667,69.76
"13559",736258.052083333,69.73
"13560",736258.0625,69.74
"13561",736258.072916667,69.78
"13562",736258.083333333,69.75
"13563",736258.09375,69.68
"13564",736258.104166667,69.87
"13565",736258.114583333,69.78
"13566",736258.125,69.66
"13567",736258.135416667,69.67
"13568",736258.145833333,69.88
"13569",736258.15625,69.72
"13570",736258.166666667,69.84
"13571",736258.177083333,69.93
"13572",736258.1875,69.86
"13573",736258.197916667,69.8
"13574",736258.208333333,69.83
"13575",736258.21875,69.9
"13576",736258.229166667,69.82
"13577",736258.239583333,69.95
"13578",736258.25,69.92
"13579",736258.260416667,69.87
"13580",736258.270833333,70.07
"13581",736258.28125,69.92
"13582",736258.291666667,69.88
"13583",736258.302083333,69.66
"13584",736258.3125,69.96
"13585",736258.322916667,69.72
"13586",736258.333333333,69.83
"13587",736258.34375,69.89
"13588",736258.354166667,69.76
"13589",736258.364583333,69.83
"13590",736258.375,69.73
"13591",736258.385416667,69.81
"13592",736258.395833333,69.75
"13593",736258.40625,69.73
"13594",736258.416666667,69.71
"13595",736258.427083333,69.5
"13596",736258.4375,69.62
"13597",736258.447916667,69.63
"13598",736258.458333333,69.75
"13599",736258.46875,69.64
"13600",736258.479166667,69.69
"13601",736258.489583333,69.67
"13602",736258.5,69.55
"13603",736258.510416667,69.55
"13604",736258.520833333,69.4
"13605",736258.53125,69.3
"13606",736258.541666667,69.33
"13607",736258.552083333,69.22
"13608",736258.5625,69.25
"13609",736258.572916667,69.16
"13610",736258.583333333,69.04
"13611",736258.59375,69.08
"13612",736258.604166667,68.96
"13613",736258.614583333,69.09
"13614",736258.625,68.81
"13615",736258.635416667,68.71
"13616",736258.645833333,68.52
"13617",736258.65625,68.13
"13618",736258.666666667,68.06
"13619",736258.677083333,68.02
"13620",736258.6875,67.78
"13621",736258.697916667,67.19
"13622",736258.708333333,66.9
"13623",736258.71875,66.62
"13624",736258.729166667,66.52
"13625",736258.739583333,66.5
"13626",736258.75,66.48
"13627",736258.760416667,66.47
"13628",736258.770833333,66.19
"13629",736258.78125,66.15
"13630",736258.791666667,66.09
"13631",736258.802083333,65.93
"13632",736258.8125,65.91
"13633",736258.822916667,66.09
"13634",736258.833333333,66.16
"13635",736258.84375,66.12
"13636",736258.854166667,66
"13637",736258.864583333,66.14
"13638",736258.875,66.43
"13639",736258.885416667,66.47
"13640",736258.895833333,66.48
"13641",736258.90625,66.54
"13642",736258.916666667,66.77
"13643",736258.927083333,66.82
"13644",736258.9375,66.79
"13645",736258.947916667,66.82
"13646",736258.958333333,66.87
"13647",736258.96875,66.86
"13648",736258.979166667,66.95
"13649",736258.989583333,66.94
"13650",736259,66.97
"13651",736259.010416667,67.08
"13652",736259.020833333,67.11
"13653",736259.03125,67.04
"13654",736259.041666667,67.04
"13655",736259.052083333,67.09
"13656",736259.0625,67.18
"13657",736259.072916667,67.02
"13658",736259.083333333,67.11
"13659",736259.09375,67.26
"13660",736259.104166667,67.02
"13661",736259.114583333,67.05
"13662",736259.125,67.27
"13663",736259.135416667,67.12
"13664",736259.145833333,67.21
"13665",736259.15625,67.14
"13666",736259.166666667,67.23
"13667",736259.177083333,67.24
"13668",736259.1875,67.11
"13669",736259.197916667,67.22
"13670",736259.208333333,67.29
"13671",736259.21875,67.35
"13672",736259.229166667,67.35
"13673",736259.239583333,67.23
"13674",736259.25,67.17
"13675",736259.260416667,67.3
"13676",736259.270833333,67.24
"13677",736259.28125,67.31
"13678",736259.291666667,67.23
"13679",736259.302083333,67.25
"13680",736259.3125,67.32
"13681",736259.322916667,67.19
"13682",736259.333333333,67.16
"13683",736259.34375,67.16
"13684",736259.354166667,67.2
"13685",736259.364583333,67.25
"13686",736259.375,67.23
"13687",736259.385416667,67.39
"13688",736259.395833333,67.26
"13689",736259.40625,67.14
"13690",736259.416666667,67.16
"13691",736259.427083333,67.15
"13692",736259.4375,67.15
"13693",736259.447916667,67.15
"13694",736259.458333333,67.24
"13695",736259.46875,67.14
"13696",736259.479166667,67.14
"13697",736259.489583333,67.27
"13698",736259.5,67.19
"13699",736259.510416667,67.31
"13700",736259.520833333,67.14
"13701",736259.53125,67.09
"13702",736259.541666667,66.89
"13703",736259.552083333,66.9
"13704",736259.5625,67.07
"13705",736259.572916667,66.55
"13706",736259.583333333,66.39
"13707",736259.59375,66.31
"13708",736259.604166667,65.99
"13709",736259.614583333,65.62
"13710",736259.625,65.52
"13711",736259.635416667,65.41
"13712",736259.645833333,65.46
"13713",736259.65625,65.05
"13714",736259.666666667,64.51
"13715",736259.677083333,64.36
"13716",736259.6875,64.08
"13717",736259.697916667,63.65
"13718",736259.708333333,63.94
"13719",736259.71875,63.49
"13720",736259.729166667,63.72
"13721",736259.739583333,63.34
"13722",736259.75,63.59
"13723",736259.760416667,63.75
"13724",736259.770833333,63.55
"13725",736259.78125,63.7
"13726",736259.791666667,63.69
"13727",736259.802083333,63.82
"13728",736259.8125,63.7
"13729",736259.822916667,63.94
"13730",736259.833333333,64.06
"13731",736259.84375,64.01
"13732",736259.854166667,64.05
"13733",736259.864583333,64.28
"13734",736259.875,64.25
"13735",736259.885416667,64.41
"13736",736259.895833333,64.21
"13737",736259.90625,64.5
"13738",736259.916666667,64.56
"13739",736259.927083333,64.49
"13740",736259.9375,64.71
"13741",736259.947916667,64.58
"13742",736259.958333333,64.54
"13743",736259.96875,64.71
"13744",736259.979166667,64.73
"13745",736259.989583333,64.76
"13746",736260,64.75
"13747",736260.010416667,64.98
"13748",736260.020833333,64.92
"13749",736260.03125,64.98
"13750",736260.041666667,65.11
"13751",736260.052083333,65.08
"13752",736260.0625,65.11
"13753",736260.072916667,65.17
"13754",736260.083333333,65.07
"13755",736260.09375,65.49
"13756",736260.104166667,65.37
"13757",736260.114583333,65.44
"13758",736260.125,65.55
"13759",736260.135416667,65.62
"13760",736260.145833333,65.5
"13761",736260.15625,65.66
"13762",736260.166666667,65.75
"13763",736260.177083333,65.94
"13764",736260.1875,65.86
"13765",736260.197916667,65.95
"13766",736260.208333333,65.98
"13767",736260.21875,65.85
"13768",736260.229166667,66.04
"13769",736260.239583333,65.96
"13770",736260.25,66.04
"13771",736260.260416667,66.13
"13772",736260.270833333,66.16
"13773",736260.28125,66.18
"13774",736260.291666667,66.2
"13775",736260.302083333,66.27
"13776",736260.3125,66.1
"13777",736260.322916667,66.18
"13778",736260.333333333,66.25
"13779",736260.34375,66.45
"13780",736260.354166667,66.39
"13781",736260.364583333,66.47
"13782",736260.375,66.39
"13783",736260.385416667,66.4
"13784",736260.395833333,66.54
"13785",736260.40625,66.54
"13786",736260.416666667,66.52
"13787",736260.427083333,66.78
"13788",736260.4375,66.62
"13789",736260.447916667,66.57
"13790",736260.458333333,66.73
"13791",736260.46875,66.86
"13792",736260.479166667,66.93
"13793",736260.489583333,66.94
"13794",736260.5,67.04
"13795",736260.510416667,67.11
"13796",736260.520833333,67.12
"13797",736260.53125,67.14
"13798",736260.541666667,67.3
"13799",736260.552083333,67.15
"13800",736260.5625,67.13
"13801",736260.572916667,67
"13802",736260.583333333,66.67
"13803",736260.59375,66.32
"13804",736260.604166667,66
"13805",736260.614583333,65.21
"13806",736260.625,64.51
"13807",736260.635416667,63.98
"13808",736260.645833333,63.91
"13809",736260.65625,63.16
"13810",736260.666666667,62.71
"13811",736260.677083333,63.02
"13812",736260.6875,63.13
"13813",736260.697916667,62.4
"13814",736260.708333333,63.18
"13815",736260.71875,63.91
"13816",736260.729166667,64.34
"13817",736260.739583333,63.05
"13818",736260.75,64.53
"13819",736260.760416667,65.03
"13820",736260.770833333,65.3
"13821",736260.78125,65.54
"13822",736260.791666667,65.61
"13823",736260.802083333,65.23
"13824",736260.8125,65.7
"13825",736260.822916667,65.63
"13826",736260.833333333,65.84
"13827",736260.84375,65.78
"13828",736260.854166667,65.53
"13829",736260.864583333,65.78
"13830",736260.875,65.86
"13831",736260.885416667,65.91
"13832",736260.895833333,65.97
"13833",736260.90625,66.23
"13834",736260.916666667,66.08
"13835",736260.927083333,66.13
"13836",736260.9375,66.28
"13837",736260.947916667,66.3
"13838",736260.958333333,66.44
"13839",736260.96875,66.58
"13840",736260.979166667,66.52
"13841",736260.989583333,66.59
"13842",736261,66.72
"13843",736261.010416667,66.62
"13844",736261.020833333,66.98
"13845",736261.03125,67.12
"13846",736261.041666667,67.15
"13847",736261.052083333,67.03
"13848",736261.0625,67.14
"13849",736261.072916667,67.18
"13850",736261.083333333,67.41
"13851",736261.09375,67.37
"13852",736261.104166667,67.25
"13853",736261.114583333,67.5
"13854",736261.125,67.63
"13855",736261.135416667,67.71
"13856",736261.145833333,67.61
"13857",736261.15625,67.88
"13858",736261.166666667,67.69
"13859",736261.177083333,67.74
"13860",736261.1875,67.64
"13861",736261.197916667,67.73
"13862",736261.208333333,67.93
"13863",736261.21875,67.75
"13864",736261.229166667,67.76
"13865",736261.239583333,67.78
"13866",736261.25,67.9
"13867",736261.260416667,67.91
"13868",736261.270833333,68
"13869",736261.28125,67.88
"13870",736261.291666667,68.02
"13871",736261.302083333,68.2
"13872",736261.3125,67.97
"13873",736261.322916667,67.89
"13874",736261.333333333,68.08
"13875",736261.34375,67.97
"13876",736261.354166667,67.99
"13877",736261.364583333,68.18
"13878",736261.375,68.03
"13879",736261.385416667,68.17
"13880",736261.395833333,68
"13881",736261.40625,68.03
"13882",736261.416666667,68.04
"13883",736261.427083333,68.01
"13884",736261.4375,68.16
"13885",736261.447916667,68.11
"13886",736261.458333333,68.29
"13887",736261.46875,68
"13888",736261.479166667,68.2
"13889",736261.489583333,68.33
"13890",736261.5,68.25
"13891",736261.510416667,68.1
"13892",736261.520833333,68.32
"13893",736261.53125,68.07
"13894",736261.541666667,68.23
"13895",736261.552083333,67.99
"13896",736261.5625,67.8
"13897",736261.572916667,67.79
"13898",736261.583333333,67.31
"13899",736261.59375,67.19
"13900",736261.604166667,66.6
"13901",736261.614583333,66.22
"13902",736261.625,65.84
"13903",736261.635416667,65.8
"13904",736261.645833333,65.77
"13905",736261.65625,65.58
"13906",736261.666666667,65.24
"13907",736261.677083333,65.1
"13908",736261.6875,64.87
"13909",736261.697916667,64.98
"13910",736261.708333333,64.86
"13911",736261.71875,64.88
"13912",736261.729166667,64.87
"13913",736261.739583333,64.79
"13914",736261.75,64.72
"13915",736261.760416667,64.9
"13916",736261.770833333,64.73
"13917",736261.78125,64.82
"13918",736261.791666667,64.78
"13919",736261.802083333,65.07
"13920",736261.8125,64.82
"13921",736261.822916667,64.84
"13922",736261.833333333,64.92
"13923",736261.84375,65.09
"13924",736261.854166667,65.08
"13925",736261.864583333,65.15
"13926",736261.875,65.36
"13927",736261.885416667,65.5
"13928",736261.895833333,65.4
"13929",736261.90625,65.46
"13930",736261.916666667,65.2
"13931",736261.927083333,65.51
"13932",736261.9375,65.53
"13933",736261.947916667,65.62
"13934",736261.958333333,65.88
"13935",736261.96875,65.78
"13936",736261.979166667,65.81
"13937",736261.989583333,65.88
"13938",736262,65.94
"13939",736262.010416667,66.2
"13940",736262.020833333,66.1
"13941",736262.03125,66.15
"13942",736262.041666667,66.23
"13943",736262.052083333,66.28
"13944",736262.0625,66.27
"13945",736262.072916667,66.29
"13946",736262.083333333,66.45
"13947",736262.09375,66.62
"13948",736262.104166667,66.48
"13949",736262.114583333,66.81
"13950",736262.125,66.62
"13951",736262.135416667,66.73
"13952",736262.145833333,66.79
"13953",736262.15625,66.87
"13954",736262.166666667,67.07
"13955",736262.177083333,67.01
"13956",736262.1875,67.37
"13957",736262.197916667,67.54
"13958",736262.208333333,67.55
"13959",736262.21875,67.72
"13960",736262.229166667,67.89
"13961",736262.239583333,67.91
"13962",736262.25,68.09
"13963",736262.260416667,68.24
"13964",736262.270833333,68.52
"13965",736262.28125,68.44
"13966",736262.291666667,68.4
"13967",736262.302083333,68.62
"13968",736262.3125,68.94
"13969",736262.322916667,68.8
"13970",736262.333333333,68.99
"13971",736262.34375,69.01
"13972",736262.354166667,69.17
"13973",736262.364583333,69.14
"13974",736262.375,69.35
"13975",736262.385416667,69.54
"13976",736262.395833333,69.79
"13977",736262.40625,69.92
"13978",736262.416666667,70.07
"13979",736262.427083333,70.17
"13980",736262.4375,70.45
"13981",736262.447916667,70.71
"13982",736262.458333333,70.87
"13983",736262.46875,71.24
"13984",736262.479166667,71.7
"13985",736262.489583333,72.1
"13986",736262.5,72.53
"13987",736262.510416667,72.5
"13988",736262.520833333,72.88
"13989",736262.53125,72.88
"13990",736262.541666667,72.85
"13991",736262.552083333,73.11
"13992",736262.5625,73.34
"13993",736262.572916667,73.49
"13994",736262.583333333,73.59
"13995",736262.59375,73.82
"13996",736262.604166667,73.75
"13997",736262.614583333,73.89
"13998",736262.625,73.84
"13999",736262.635416667,74
"14000",736262.645833333,73.98
"14001",736262.65625,73.92
"14002",736262.666666667,73.8
"14003",736262.677083333,73.48
"14004",736262.6875,73.71
"14005",736262.697916667,73.59
"14006",736262.708333333,73.68
"14007",736262.71875,73.6
"14008",736262.729166667,73.68
"14009",736262.739583333,73.49
"14010",736262.75,73.55
"14011",736262.760416667,73.76
"14012",736262.770833333,73.87
"14013",736262.78125,74.12
"14014",736262.791666667,74.41
"14015",736262.802083333,74.31
"14016",736262.8125,74.45
"14017",736262.822916667,74.46
"14018",736262.833333333,74.62
"14019",736262.84375,74.75
"14020",736262.854166667,74.84
"14021",736262.864583333,75.05
"14022",736262.875,75.38
"14023",736262.885416667,75.63
"14024",736262.895833333,75.83
"14025",736262.90625,76.08
"14026",736262.916666667,76.22
"14027",736262.927083333,76.59
"14028",736262.9375,76.66
"14029",736262.947916667,76.79
"14030",736262.958333333,77.06
"14031",736262.96875,77.22
"14032",736262.979166667,77.43
"14033",736262.989583333,77.3
"14034",736263,77.7
"14035",736263.010416667,77.97
"14036",736263.020833333,77.97
"14037",736263.03125,78.06
"14038",736263.041666667,78.11
"14039",736263.052083333,78.4
"14040",736263.0625,78.41
"14041",736263.072916667,78.64
"14042",736263.083333333,78.5
"14043",736263.09375,78.54
"14044",736263.104166667,78.52
"14045",736263.114583333,78.64
"14046",736263.125,78.61
"14047",736263.135416667,78.88
"14048",736263.145833333,78.68
"14049",736263.15625,78.72
"14050",736263.166666667,78.91
"14051",736263.177083333,78.91
"14052",736263.1875,78.81
"14053",736263.197916667,78.7
"14054",736263.208333333,78.79
"14055",736263.21875,78.83
"14056",736263.229166667,78.76
"14057",736263.239583333,79.02
"14058",736263.25,78.97
"14059",736263.260416667,78.97
"14060",736263.270833333,79.08
"14061",736263.28125,79.32
"14062",736263.291666667,79.1
"14063",736263.302083333,79.13
"14064",736263.3125,78.94
"14065",736263.322916667,79.27
"14066",736263.333333333,79.35
"14067",736263.34375,79.14
"14068",736263.354166667,79.11
"14069",736263.364583333,79.05
"14070",736263.375,79.05
"14071",736263.385416667,79.23
"14072",736263.395833333,79.12
"14073",736263.40625,79.29
"14074",736263.416666667,79.24
"14075",736263.427083333,79.16
"14076",736263.4375,79.41
"14077",736263.447916667,79.22
"14078",736263.458333333,79.02
"14079",736263.46875,79.24
"14080",736263.479166667,79.29
"14081",736263.489583333,79.46
"14082",736263.5,79.26
"14083",736263.510416667,79.38
"14084",736263.520833333,79.42
"14085",736263.53125,79.32
"14086",736263.541666667,79.27
"14087",736263.552083333,79.29
"14088",736263.5625,79.07
"14089",736263.572916667,78.8
"14090",736263.583333333,78.56
"14091",736263.59375,78.04
"14092",736263.604166667,77.55
"14093",736263.614583333,77.21
"14094",736263.625,76.89
"14095",736263.635416667,76.38
"14096",736263.645833333,76.18
"14097",736263.65625,75.78
"14098",736263.666666667,75.57
"14099",736263.677083333,75.65
"14100",736263.6875,75.68
"14101",736263.697916667,75.85
"14102",736263.708333333,76.19
"14103",736263.71875,76.42
"14104",736263.729166667,76.68
"14105",736263.739583333,76.86
"14106",736263.75,76.52
"14107",736263.760416667,76.74
"14108",736263.770833333,76.37
"14109",736263.78125,76.28
"14110",736263.791666667,76.28
"14111",736263.802083333,76.04
"14112",736263.8125,75.83
"14113",736263.822916667,75.73
"14114",736263.833333333,75.84
"14115",736263.84375,75.86
"14116",736263.854166667,75.91
"14117",736263.864583333,76
"14118",736263.875,76.19
"14119",736263.885416667,76.24
"14120",736263.895833333,76.34
"14121",736263.90625,76.52
"14122",736263.916666667,76.35
"14123",736263.927083333,76.66
"14124",736263.9375,76.62
"14125",736263.947916667,76.78
"14126",736263.958333333,76.84
"14127",736263.96875,76.79
"14128",736263.979166667,77.18
"14129",736263.989583333,76.95
"14130",736264,77.3
"14131",736264.010416667,77.2
"14132",736264.020833333,77.39
"14133",736264.03125,77.56
"14134",736264.041666667,77.5
"14135",736264.052083333,77.53
"14136",736264.0625,77.75
"14137",736264.072916667,77.63
"14138",736264.083333333,77.76
"14139",736264.09375,77.78
"14140",736264.104166667,77.88
"14141",736264.114583333,78.02
"14142",736264.125,77.98
"14143",736264.135416667,77.96
"14144",736264.145833333,78.27
"14145",736264.15625,78.24
"14146",736264.166666667,78.19
"14147",736264.177083333,78.38
"14148",736264.1875,78.34
"14149",736264.197916667,78.39
"14150",736264.208333333,78.46
"14151",736264.21875,78.45
"14152",736264.229166667,78.55
"14153",736264.239583333,78.46
"14154",736264.25,78.45
"14155",736264.260416667,78.76
"14156",736264.270833333,78.61
"14157",736264.28125,78.78
"14158",736264.291666667,78.82
"14159",736264.302083333,78.59
"14160",736264.3125,78.49
"14161",736264.322916667,78.78
"14162",736264.333333333,78.7
"14163",736264.34375,78.85
"14164",736264.354166667,78.89
"14165",736264.364583333,78.83
"14166",736264.375,79.01
"14167",736264.385416667,78.84
"14168",736264.395833333,79.08
"14169",736264.40625,78.95
"14170",736264.416666667,79.08
"14171",736264.427083333,78.79
"14172",736264.4375,78.91
"14173",736264.447916667,79.02
"14174",736264.458333333,79.05
"14175",736264.46875,79.39
"14176",736264.479166667,79.19
"14177",736264.489583333,79.15
"14178",736264.5,79.33
"14179",736264.510416667,79.34
"14180",736264.520833333,79.26
"14181",736264.53125,79.38
"14182",736264.541666667,79.2
"14183",736264.552083333,79.08
"14184",736264.5625,78.83
"14185",736264.572916667,78.53
"14186",736264.583333333,78.34
"14187",736264.59375,78.32
"14188",736264.604166667,77.76
"14189",736264.614583333,77.7
"14190",736264.625,77.3
"14191",736264.635416667,77.1
"14192",736264.645833333,76.67
"14193",736264.65625,76.26
"14194",736264.666666667,76.08
"14195",736264.677083333,75.78
"14196",736264.6875,75.63
"14197",736264.697916667,75.8
"14198",736264.708333333,75.72
"14199",736264.71875,76.01
"14200",736264.729166667,76.08
"14201",736264.739583333,76.02
"14202",736264.75,76.11
"14203",736264.760416667,76.15
"14204",736264.770833333,76.02
"14205",736264.78125,75.81
"14206",736264.791666667,75.63
"14207",736264.802083333,75.65
"14208",736264.8125,75.67
"14209",736264.822916667,75.38
"14210",736264.833333333,75.63
"14211",736264.84375,75.39
"14212",736264.854166667,75.61
"14213",736264.864583333,75.78
"14214",736264.875,75.83
"14215",736264.885416667,75.94
"14216",736264.895833333,76.12
"14217",736264.90625,76.09
"14218",736264.916666667,76.44
"14219",736264.927083333,76.41
"14220",736264.9375,76.63
"14221",736264.947916667,76.52
"14222",736264.958333333,76.73
"14223",736264.96875,76.76
"14224",736264.979166667,76.8
"14225",736264.989583333,76.86
"14226",736265,77.11
"14227",736265.010416667,76.94
"14228",736265.020833333,77.31
"14229",736265.03125,77.28
"14230",736265.041666667,77.4
"14231",736265.052083333,77.41
"14232",736265.0625,77.5
"14233",736265.072916667,77.57
"14234",736265.083333333,77.56
"14235",736265.09375,77.75
"14236",736265.104166667,77.63
"14237",736265.114583333,77.73
"14238",736265.125,77.85
"14239",736265.135416667,77.89
"14240",736265.145833333,77.84
"14241",736265.15625,77.84
"14242",736265.166666667,78.09
"14243",736265.177083333,78.1
"14244",736265.1875,78.12
"14245",736265.197916667,78.05
"14246",736265.208333333,78.24
"14247",736265.21875,78.31
"14248",736265.229166667,78.33
"14249",736265.239583333,78.14
"14250",736265.25,78.21
"14251",736265.260416667,78.26
"14252",736265.270833333,78.55
"14253",736265.28125,78.47
"14254",736265.291666667,78.5
"14255",736265.302083333,78.53
"14256",736265.3125,78.52
"14257",736265.322916667,78.56
"14258",736265.333333333,78.69
"14259",736265.34375,78.39
"14260",736265.354166667,78.45
"14261",736265.364583333,78.46
"14262",736265.375,78.68
"14263",736265.385416667,78.59
"14264",736265.395833333,78.43
"14265",736265.40625,78.54
"14266",736265.416666667,78.64
